Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationality,Points
2011,6,7,rosberg,Nico,Rosberg,German,26
2011,6,8,massa,Felipe,Massa,Brazilian,24
2011,6,9,petrov,Vitaly,Petrov,Russian,21
2011,6,10,kobayashi,Kamui,Kobayashi,Japanese,19
2011,6,11,michael_schumacher,Michael,Schumacher,German,14
2011,6,12,sutil,Adrian,Sutil,German,8
2011,6,13,buemi,Sébastien,Buemi,Swiss,7
2011,6,14,barrichello,Rubens,Barrichello,Brazilian,2
2011,6,15,perez,Sergio,Pérez,Mexican,2
2011,6,16,resta,Paul,di Resta,British,2
2011,6,17,alguersuari,Jaime,Alguersuari,Spanish,0
2011,6,18,trulli,Jarno,Trulli,Italian,0
2011,6,19,kovalainen,Heikki,Kovalainen,Finnish,0
2011,6,20,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,6,21,maldonado,Pastor,Maldonado,Venezuelan,0
2011,6,22,glock,Timo,Glock,German,0
2011,6,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,6,24,karthikeyan,Narain,Karthikeyan,Indian,0
2011,1,1,vettel,Sebastian,Vettel,German,25
2011,1,2,hamilton,Lewis,Hamilton,British,18
2011,1,3,petrov,Vitaly,Petrov,Russian,15
2011,1,4,alonso,Fernando,Alonso,Spanish,12
2011,1,5,webber,Mark,Webber,Australian,10
2011,1,6,button,Jenson,Button,British,8
2011,1,7,massa,Felipe,Massa,Brazilian,6
2011,1,8,buemi,Sébastien,Buemi,Swiss,4
2011,1,9,sutil,Adrian,Sutil,German,2
2011,1,10,resta,Paul,di Resta,British,1
2011,1,11,alguersuari,Jaime,Alguersuari,Spanish,0
2011,1,12,heidfeld,Nick,Heidfeld,German,0
2011,1,13,trulli,Jarno,Trulli,Italian,0
2011,1,14,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,1,15,glock,Timo,Glock,German,0
2011,1,16,barrichello,Rubens,Barrichello,Brazilian,0
2011,1,17,rosberg,Nico,Rosberg,German,0
2011,1,18,kovalainen,Heikki,Kovalainen,Finnish,0
2011,1,19,michael_schumacher,Michael,Schumacher,German,0
2011,1,20,maldonado,Pastor,Maldonado,Venezuelan,0
2011,7,1,vettel,Sebastian,Vettel,German,161
2011,7,2,button,Jenson,Button,British,101
2011,7,3,webber,Mark,Webber,Australian,94
2011,7,4,hamilton,Lewis,Hamilton,British,85
2011,7,5,alonso,Fernando,Alonso,Spanish,69
2011,7,6,massa,Felipe,Massa,Brazilian,32
2011,7,7,petrov,Vitaly,Petrov,Russian,31
2011,7,8,heidfeld,Nick,Heidfeld,German,29
2011,7,9,michael_schumacher,Michael,Schumacher,German,26
2011,7,10,rosberg,Nico,Rosberg,German,26
2011,7,11,kobayashi,Kamui,Kobayashi,Japanese,25
2011,7,12,sutil,Adrian,Sutil,German,8
2011,7,13,buemi,Sébastien,Buemi,Swiss,8
2011,7,14,alguersuari,Jaime,Alguersuari,Spanish,4
2011,7,15,barrichello,Rubens,Barrichello,Brazilian,4
2011,7,16,perez,Sergio,Pérez,Mexican,2
2011,7,17,resta,Paul,di Resta,British,2
2011,7,18,rosa,Pedro,de la Rosa,Spanish,0
2011,7,19,trulli,Jarno,Trulli,Italian,0
2011,7,20,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,7,21,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,7,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,7,23,karthikeyan,Narain,Karthikeyan,Indian,0
2011,7,24,maldonado,Pastor,Maldonado,Venezuelan,0
2011,7,25,glock,Timo,Glock,German,0
2011,9,1,vettel,Sebastian,Vettel,German,204
2011,9,2,webber,Mark,Webber,Australian,124
2011,9,3,alonso,Fernando,Alonso,Spanish,112
2011,9,4,hamilton,Lewis,Hamilton,British,109
2011,9,5,button,Jenson,Button,British,109
2011,9,6,massa,Felipe,Massa,Brazilian,52
2011,9,7,rosberg,Nico,Rosberg,German,40
2011,9,8,heidfeld,Nick,Heidfeld,German,34
2011,9,9,petrov,Vitaly,Petrov,Russian,31
2011,9,10,michael_schumacher,Michael,Schumacher,German,28
2011,9,11,kobayashi,Kamui,Kobayashi,Japanese,25
2011,9,12,sutil,Adrian,Sutil,German,10
2011,9,13,alguersuari,Jaime,Alguersuari,Spanish,9
2011,9,14,perez,Sergio,Pérez,Mexican,8
2011,9,15,buemi,Sébastien,Buemi,Swiss,8
2011,9,16,barrichello,Rubens,Barrichello,Brazilian,4
2011,9,17,resta,Paul,di Resta,British,2
2011,9,18,rosa,Pedro,de la Rosa,Spanish,0
2011,9,19,trulli,Jarno,Trulli,Italian,0
2011,9,20,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,9,21,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,9,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,9,23,maldonado,Pastor,Maldonado,Venezuelan,0
2011,9,24,karthikeyan,Narain,Karthikeyan,Indian,0
2011,9,25,glock,Timo,Glock,German,0
2011,9,26,ricciardo,Daniel,Ricciardo,Australian,0
2011,18,1,vettel,Sebastian,Vettel,German,374
2011,18,2,button,Jenson,Button,British,255
2011,18,3,alonso,Fernando,Alonso,Spanish,245
2011,18,4,webber,Mark,Webber,Australian,233
2011,18,5,hamilton,Lewis,Hamilton,British,227
2011,18,6,massa,Felipe,Massa,Brazilian,108
2011,18,7,rosberg,Nico,Rosberg,German,83
2011,18,8,michael_schumacher,Michael,Schumacher,German,76
2011,18,9,petrov,Vitaly,Petrov,Russian,36
2011,18,10,heidfeld,Nick,Heidfeld,German,34
2011,18,11,sutil,Adrian,Sutil,German,34
2011,18,12,kobayashi,Kamui,Kobayashi,Japanese,28
2011,18,13,alguersuari,Jaime,Alguersuari,Spanish,26
2011,18,14,resta,Paul,di Resta,British,23
2011,18,15,buemi,Sébastien,Buemi,Swiss,15
2011,18,16,perez,Sergio,Pérez,Mexican,14
2011,18,17,barrichello,Rubens,Barrichello,Brazilian,4
2011,18,18,bruno_senna,Bruno,Senna,Brazilian,2
2011,18,19,maldonado,Pastor,Maldonado,Venezuelan,1
2011,18,20,rosa,Pedro,de la Rosa,Spanish,0
2011,18,21,trulli,Jarno,Trulli,Italian,0
2011,18,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,18,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,18,24,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,18,25,glock,Timo,Glock,German,0
2011,18,26,karthikeyan,Narain,Karthikeyan,Indian,0
2011,18,27,ricciardo,Daniel,Ricciardo,Australian,0
2011,18,28,chandhok,Karun,Chandhok,Indian,0
2011,11,1,vettel,Sebastian,Vettel,German,234
2011,11,2,webber,Mark,Webber,Australian,149
2011,11,3,hamilton,Lewis,Hamilton,British,146
2011,11,4,alonso,Fernando,Alonso,Spanish,145
2011,11,5,button,Jenson,Button,British,134
2011,11,6,massa,Felipe,Massa,Brazilian,70
2011,11,7,rosberg,Nico,Rosberg,German,48
2011,11,8,heidfeld,Nick,Heidfeld,German,34
2011,11,9,petrov,Vitaly,Petrov,Russian,32
2011,11,10,michael_schumacher,Michael,Schumacher,German,32
2011,11,11,kobayashi,Kamui,Kobayashi,Japanese,27
2011,11,12,sutil,Adrian,Sutil,German,18
2011,11,13,buemi,Sébastien,Buemi,Swiss,12
2011,11,14,alguersuari,Jaime,Alguersuari,Spanish,10
2011,11,15,perez,Sergio,Pérez,Mexican,8
2011,11,16,resta,Paul,di Resta,British,8
2011,11,17,barrichello,Rubens,Barrichello,Brazilian,4
2011,11,18,rosa,Pedro,de la Rosa,Spanish,0
2011,11,19,trulli,Jarno,Trulli,Italian,0
2011,11,20,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,11,21,maldonado,Pastor,Maldonado,Venezuelan,0
2011,11,22,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,11,23,kovalainen,Heikki,Kovalainen,Finnish,0
2011,11,24,glock,Timo,Glock,German,0
2011,11,25,karthikeyan,Narain,Karthikeyan,Indian,0
2011,11,26,ricciardo,Daniel,Ricciardo,Australian,0
2011,11,27,chandhok,Karun,Chandhok,Indian,0
2011,16,1,vettel,Sebastian,Vettel,German,349
2011,16,2,button,Jenson,Button,British,222
2011,16,3,alonso,Fernando,Alonso,Spanish,212
2011,16,4,webber,Mark,Webber,Australian,209
2011,16,5,hamilton,Lewis,Hamilton,British,196
2011,16,6,massa,Felipe,Massa,Brazilian,98
2011,16,7,rosberg,Nico,Rosberg,German,67
2011,16,8,michael_schumacher,Michael,Schumacher,German,60
2011,16,9,petrov,Vitaly,Petrov,Russian,36
2011,16,10,heidfeld,Nick,Heidfeld,German,34
2011,16,11,sutil,Adrian,Sutil,German,28
2011,16,12,kobayashi,Kamui,Kobayashi,Japanese,27
2011,16,13,alguersuari,Jaime,Alguersuari,Spanish,22
2011,16,14,resta,Paul,di Resta,British,21
2011,16,15,buemi,Sébastien,Buemi,Swiss,15
2011,16,16,perez,Sergio,Pérez,Mexican,13
2011,16,17,barrichello,Rubens,Barrichello,Brazilian,4
2011,16,18,bruno_senna,Bruno,Senna,Brazilian,2
2011,16,19,maldonado,Pastor,Maldonado,Venezuelan,1
2011,16,20,rosa,Pedro,de la Rosa,Spanish,0
2011,16,21,trulli,Jarno,Trulli,Italian,0
2011,16,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,16,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,16,24,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,16,25,glock,Timo,Glock,German,0
2011,16,26,karthikeyan,Narain,Karthikeyan,Indian,0
2011,16,27,ricciardo,Daniel,Ricciardo,Australian,0
2011,16,28,chandhok,Karun,Chandhok,Indian,0
2011,17,1,vettel,Sebastian,Vettel,German,374
2011,17,2,button,Jenson,Button,British,240
2011,17,3,alonso,Fernando,Alonso,Spanish,227
2011,17,4,webber,Mark,Webber,Australian,221
2011,17,5,hamilton,Lewis,Hamilton,British,202
2011,17,6,massa,Felipe,Massa,Brazilian,98
2011,17,7,rosberg,Nico,Rosberg,German,75
2011,17,8,michael_schumacher,Michael,Schumacher,German,70
2011,17,9,petrov,Vitaly,Petrov,Russian,36
2011,17,10,heidfeld,Nick,Heidfeld,German,34
2011,17,11,sutil,Adrian,Sutil,German,30
2011,17,12,kobayashi,Kamui,Kobayashi,Japanese,27
2011,17,13,alguersuari,Jaime,Alguersuari,Spanish,26
2011,17,14,resta,Paul,di Resta,British,21
2011,17,15,buemi,Sébastien,Buemi,Swiss,15
2011,17,16,perez,Sergio,Pérez,Mexican,14
2011,17,17,barrichello,Rubens,Barrichello,Brazilian,4
2011,17,18,bruno_senna,Bruno,Senna,Brazilian,2
2011,17,19,maldonado,Pastor,Maldonado,Venezuelan,1
2011,17,20,rosa,Pedro,de la Rosa,Spanish,0
2011,17,21,trulli,Jarno,Trulli,Italian,0
2011,17,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,17,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,17,24,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,17,25,glock,Timo,Glock,German,0
2011,17,26,karthikeyan,Narain,Karthikeyan,Indian,0
2011,17,27,ricciardo,Daniel,Ricciardo,Australian,0
2011,17,28,chandhok,Karun,Chandhok,Indian,0
2011,10,1,vettel,Sebastian,Vettel,German,216
2011,10,2,webber,Mark,Webber,Australian,139
2011,10,3,hamilton,Lewis,Hamilton,British,134
2011,10,4,alonso,Fernando,Alonso,Spanish,130
2011,10,5,button,Jenson,Button,British,109
2011,10,6,massa,Felipe,Massa,Brazilian,62
2011,10,7,rosberg,Nico,Rosberg,German,46
2011,10,8,heidfeld,Nick,Heidfeld,German,34
2011,10,9,petrov,Vitaly,Petrov,Russian,32
2011,10,10,michael_schumacher,Michael,Schumacher,German,32
2011,10,11,kobayashi,Kamui,Kobayashi,Japanese,27
2011,10,12,sutil,Adrian,Sutil,German,18
2011,10,13,alguersuari,Jaime,Alguersuari,Spanish,9
2011,10,14,perez,Sergio,Pérez,Mexican,8
2011,10,15,buemi,Sébastien,Buemi,Swiss,8
2011,10,16,barrichello,Rubens,Barrichello,Brazilian,4
2011,10,17,resta,Paul,di Resta,British,2
2011,10,18,rosa,Pedro,de la Rosa,Spanish,0
2011,10,19,trulli,Jarno,Trulli,Italian,0
2011,10,20,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,10,21,maldonado,Pastor,Maldonado,Venezuelan,0
2011,10,22,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,10,23,kovalainen,Heikki,Kovalainen,Finnish,0
2011,10,24,glock,Timo,Glock,German,0
2011,10,25,karthikeyan,Narain,Karthikeyan,Indian,0
2011,10,26,ricciardo,Daniel,Ricciardo,Australian,0
2011,10,27,chandhok,Karun,Chandhok,Indian,0
2011,19,1,vettel,Sebastian,Vettel,German,392
2011,19,2,button,Jenson,Button,British,270
2011,19,3,webber,Mark,Webber,Australian,258
2011,19,4,alonso,Fernando,Alonso,Spanish,257
2011,19,5,hamilton,Lewis,Hamilton,British,227
2011,19,6,massa,Felipe,Massa,Brazilian,118
2011,19,7,rosberg,Nico,Rosberg,German,89
2011,19,8,michael_schumacher,Michael,Schumacher,German,76
2011,19,9,sutil,Adrian,Sutil,German,42
2011,19,10,petrov,Vitaly,Petrov,Russian,37
2011,19,11,heidfeld,Nick,Heidfeld,German,34
2011,19,12,kobayashi,Kamui,Kobayashi,Japanese,30
2011,19,13,resta,Paul,di Resta,British,27
2011,19,14,alguersuari,Jaime,Alguersuari,Spanish,26
2011,19,15,buemi,Sébastien,Buemi,Swiss,15
2011,19,16,perez,Sergio,Pérez,Mexican,14
2011,19,17,barrichello,Rubens,Barrichello,Brazilian,4
2011,19,18,bruno_senna,Bruno,Senna,Brazilian,2
2011,19,19,maldonado,Pastor,Maldonado,Venezuelan,1
2011,19,20,rosa,Pedro,de la Rosa,Spanish,0
2011,19,21,trulli,Jarno,Trulli,Italian,0
2011,19,22,kovalainen,Heikki,Kovalainen,Finnish,0
2011,19,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,19,24,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,19,25,glock,Timo,Glock,German,0
2011,19,26,karthikeyan,Narain,Karthikeyan,Indian,0
2011,19,27,ricciardo,Daniel,Ricciardo,Australian,0
2011,19,28,chandhok,Karun,Chandhok,Indian,0
2011,2,1,vettel,Sebastian,Vettel,German,50
2011,2,2,button,Jenson,Button,British,26
2011,2,3,hamilton,Lewis,Hamilton,British,22
2011,2,4,webber,Mark,Webber,Australian,22
2011,2,5,alonso,Fernando,Alonso,Spanish,20
2011,2,6,massa,Felipe,Massa,Brazilian,16
2011,2,7,heidfeld,Nick,Heidfeld,German,15
2011,2,8,petrov,Vitaly,Petrov,Russian,15
2011,2,9,kobayashi,Kamui,Kobayashi,Japanese,6
2011,2,10,buemi,Sébastien,Buemi,Swiss,4
2011,2,11,sutil,Adrian,Sutil,German,2
2011,2,12,michael_schumacher,Michael,Schumacher,German,2
2011,2,13,resta,Paul,di Resta,British,2
2011,2,14,alguersuari,Jaime,Alguersuari,Spanish,0
2011,2,15,rosberg,Nico,Rosberg,German,0
2011,2,16,trulli,Jarno,Trulli,Italian,0
2011,2,17,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,2,18,kovalainen,Heikki,Kovalainen,Finnish,0
2011,2,19,glock,Timo,Glock,German,0
2011,2,20,perez,Sergio,Pérez,Mexican,0
2011,2,21,barrichello,Rubens,Barrichello,Brazilian,0
2011,2,22,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,2,23,maldonado,Pastor,Maldonado,Venezuelan,0
2011,2,24,karthikeyan,Narain,Karthikeyan,Indian,0
2011,5,1,vettel,Sebastian,Vettel,German,118
2011,5,2,hamilton,Lewis,Hamilton,British,77
2011,5,3,webber,Mark,Webber,Australian,67
2011,5,4,button,Jenson,Button,British,61
2011,5,5,alonso,Fernando,Alonso,Spanish,51
2011,5,6,rosberg,Nico,Rosberg,German,26
2011,5,7,heidfeld,Nick,Heidfeld,German,25
2011,5,8,massa,Felipe,Massa,Brazilian,24
2011,5,9,petrov,Vitaly,Petrov,Russian,21
2011,5,10,michael_schumacher,Michael,Schumacher,German,14
2011,5,11,kobayashi,Kamui,Kobayashi,Japanese,9
2011,5,12,buemi,Sébastien,Buemi,Swiss,6
2011,5,13,sutil,Adrian,Sutil,German,2
2011,5,14,perez,Sergio,Pérez,Mexican,2
2011,5,15,resta,Paul,di Resta,British,2
2011,5,16,alguersuari,Jaime,Alguersuari,Spanish,0
2011,5,17,barrichello,Rubens,Barrichello,Brazilian,0
2011,5,18,trulli,Jarno,Trulli,Italian,0
2011,5,19,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,5,20,kovalainen,Heikki,Kovalainen,Finnish,0
2011,5,21,maldonado,Pastor,Maldonado,Venezuelan,0
2011,5,22,glock,Timo,Glock,German,0
2011,5,23,karthikeyan,Narain,Karthikeyan,Indian,0
2011,5,24,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,4,1,vettel,Sebastian,Vettel,German,93
2011,4,2,hamilton,Lewis,Hamilton,British,59
2011,4,3,webber,Mark,Webber,Australian,55
2011,4,4,button,Jenson,Button,British,46
2011,4,5,alonso,Fernando,Alonso,Spanish,41
2011,4,6,massa,Felipe,Massa,Brazilian,24
2011,4,7,heidfeld,Nick,Heidfeld,German,21
2011,4,8,petrov,Vitaly,Petrov,Russian,21
2011,4,9,rosberg,Nico,Rosberg,German,20
2011,4,10,kobayashi,Kamui,Kobayashi,Japanese,8
2011,4,11,michael_schumacher,Michael,Schumacher,German,6
2011,4,12,buemi,Sébastien,Buemi,Swiss,6
2011,4,13,sutil,Adrian,Sutil,German,2
2011,4,14,resta,Paul,di Resta,British,2
2011,4,15,alguersuari,Jaime,Alguersuari,Spanish,0
2011,4,16,barrichello,Rubens,Barrichello,Brazilian,0
2011,4,17,trulli,Jarno,Trulli,Italian,0
2011,4,18,perez,Sergio,Pérez,Mexican,0
2011,4,19,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,4,20,kovalainen,Heikki,Kovalainen,Finnish,0
2011,4,21,glock,Timo,Glock,German,0
2011,4,22,maldonado,Pastor,Maldonado,Venezuelan,0
2011,4,23,karthikeyan,Narain,Karthikeyan,Indian,0
2011,4,24,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,3,1,vettel,Sebastian,Vettel,German,68
2011,3,2,hamilton,Lewis,Hamilton,British,47
2011,3,3,button,Jenson,Button,British,38
2011,3,4,webber,Mark,Webber,Australian,37
2011,3,5,alonso,Fernando,Alonso,Spanish,26
2011,3,6,massa,Felipe,Massa,Brazilian,24
2011,3,7,petrov,Vitaly,Petrov,Russian,17
2011,3,8,heidfeld,Nick,Heidfeld,German,15
2011,3,9,rosberg,Nico,Rosberg,German,10
2011,3,10,kobayashi,Kamui,Kobayashi,Japanese,7
2011,3,11,michael_schumacher,Michael,Schumacher,German,6
2011,3,12,buemi,Sébastien,Buemi,Swiss,4
2011,3,13,sutil,Adrian,Sutil,German,2
2011,3,14,resta,Paul,di Resta,British,2
2011,3,15,alguersuari,Jaime,Alguersuari,Spanish,0
2011,3,16,trulli,Jarno,Trulli,Italian,0
2011,3,17,barrichello,Rubens,Barrichello,Brazilian,0
2011,3,18,ambrosio,Jérôme,d'Ambrosio,Belgian,0
2011,3,19,kovalainen,Heikki,Kovalainen,Finnish,0
2011,3,20,glock,Timo,Glock,German,0
2011,3,21,perez,Sergio,Pérez,Mexican,0
2011,3,22,maldonado,Pastor,Maldonado,Venezuelan,0
2011,3,23,liuzzi,Vitantonio,Liuzzi,Italian,0
2011,3,24,karthikeyan,Narain,Karthikeyan,Indian,0
2016,15,1,rosberg,Nico,Rosberg,German,273
2016,15,2,hamilton,Lewis,Hamilton,British,265
2016,15,3,ricciardo,Daniel,Ricciardo,Australian,179
2016,15,4,vettel,Sebastian,Vettel,German,153
2016,15,5,raikkonen,Kimi,Räikkönen,Finnish,148
2016,15,6,max_verstappen,Max,Verstappen,Dutch,129
2016,15,7,bottas,Valtteri,Bottas,Finnish,70
2016,15,8,perez,Sergio,Pérez,Mexican,66
2016,15,9,hulkenberg,Nico,Hülkenberg,German,46
2016,15,10,massa,Felipe,Massa,Brazilian,41
2016,15,11,alonso,Fernando,Alonso,Spanish,36
2016,15,12,sainz,Carlos,Sainz,Spanish,30
2016,15,13,grosjean,Romain,Grosjean,French,28
2016,15,14,kvyat,Daniil,Kvyat,Russian,25
2016,15,15,button,Jenson,Button,British,17
2016,15,16,kevin_magnussen,Kevin,Magnussen,Danish,7
2016,15,17,wehrlein,Pascal,Wehrlein,German,1
2016,15,18,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,15,19,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,15,20,jolyon_palmer,Jolyon,Palmer,British,0
2016,15,21,ericsson,Marcus,Ericsson,Swedish,0
2016,15,22,nasr,Felipe,Nasr,Brazilian,0
2016,15,23,haryanto,Rio,Haryanto,Indonesian,0
2016,15,24,ocon,Esteban,Ocon,French,0
2016,12,1,hamilton,Lewis,Hamilton,British,217
2016,12,2,rosberg,Nico,Rosberg,German,198
2016,12,3,ricciardo,Daniel,Ricciardo,Australian,133
2016,12,4,raikkonen,Kimi,Räikkönen,Finnish,122
2016,12,5,vettel,Sebastian,Vettel,German,120
2016,12,6,max_verstappen,Max,Verstappen,Dutch,115
2016,12,7,bottas,Valtteri,Bottas,Finnish,58
2016,12,8,perez,Sergio,Pérez,Mexican,48
2016,12,9,massa,Felipe,Massa,Brazilian,38
2016,12,10,hulkenberg,Nico,Hülkenberg,German,33
2016,12,11,sainz,Carlos,Sainz,Spanish,30
2016,12,12,grosjean,Romain,Grosjean,French,28
2016,12,13,alonso,Fernando,Alonso,Spanish,24
2016,12,14,kvyat,Daniil,Kvyat,Russian,23
2016,12,15,button,Jenson,Button,British,17
2016,12,16,kevin_magnussen,Kevin,Magnussen,Danish,6
2016,12,17,wehrlein,Pascal,Wehrlein,German,1
2016,12,18,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,12,19,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,12,20,jolyon_palmer,Jolyon,Palmer,British,0
2016,12,21,ericsson,Marcus,Ericsson,Swedish,0
2016,12,22,nasr,Felipe,Nasr,Brazilian,0
2016,12,23,haryanto,Rio,Haryanto,Indonesian,0
2016,13,1,hamilton,Lewis,Hamilton,British,232
2016,13,2,rosberg,Nico,Rosberg,German,223
2016,13,3,ricciardo,Daniel,Ricciardo,Australian,151
2016,13,4,vettel,Sebastian,Vettel,German,128
2016,13,5,raikkonen,Kimi,Räikkönen,Finnish,124
2016,13,6,max_verstappen,Max,Verstappen,Dutch,115
2016,13,7,bottas,Valtteri,Bottas,Finnish,62
2016,13,8,perez,Sergio,Pérez,Mexican,58
2016,13,9,hulkenberg,Nico,Hülkenberg,German,45
2016,13,10,massa,Felipe,Massa,Brazilian,39
2016,13,11,alonso,Fernando,Alonso,Spanish,30
2016,13,12,sainz,Carlos,Sainz,Spanish,30
2016,13,13,grosjean,Romain,Grosjean,French,28
2016,13,14,kvyat,Daniil,Kvyat,Russian,23
2016,13,15,button,Jenson,Button,British,17
2016,13,16,kevin_magnussen,Kevin,Magnussen,Danish,6
2016,13,17,wehrlein,Pascal,Wehrlein,German,1
2016,13,18,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,13,19,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,13,20,jolyon_palmer,Jolyon,Palmer,British,0
2016,13,21,ericsson,Marcus,Ericsson,Swedish,0
2016,13,22,nasr,Felipe,Nasr,Brazilian,0
2016,13,23,haryanto,Rio,Haryanto,Indonesian,0
2016,13,24,ocon,Esteban,Ocon,French,0
2016,14,1,hamilton,Lewis,Hamilton,British,250
2016,14,2,rosberg,Nico,Rosberg,German,248
2016,14,3,ricciardo,Daniel,Ricciardo,Australian,161
2016,14,4,vettel,Sebastian,Vettel,German,143
2016,14,5,raikkonen,Kimi,Räikkönen,Finnish,136
2016,14,6,max_verstappen,Max,Verstappen,Dutch,121
2016,14,7,bottas,Valtteri,Bottas,Finnish,70
2016,14,8,perez,Sergio,Pérez,Mexican,62
2016,14,9,hulkenberg,Nico,Hülkenberg,German,46
2016,14,10,massa,Felipe,Massa,Brazilian,41
2016,14,11,alonso,Fernando,Alonso,Spanish,30
2016,14,12,sainz,Carlos,Sainz,Spanish,30
2016,14,13,grosjean,Romain,Grosjean,French,28
2016,14,14,kvyat,Daniil,Kvyat,Russian,23
2016,14,15,button,Jenson,Button,British,17
2016,14,16,kevin_magnussen,Kevin,Magnussen,Danish,6
2016,14,17,wehrlein,Pascal,Wehrlein,German,1
2016,14,18,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,14,19,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,14,20,jolyon_palmer,Jolyon,Palmer,British,0
2016,14,21,ericsson,Marcus,Ericsson,Swedish,0
2016,14,22,nasr,Felipe,Nasr,Brazilian,0
2016,14,23,haryanto,Rio,Haryanto,Indonesian,0
2016,14,24,ocon,Esteban,Ocon,French,0
2016,8,1,rosberg,Nico,Rosberg,German,141
2016,8,2,hamilton,Lewis,Hamilton,British,117
2016,8,3,vettel,Sebastian,Vettel,German,96
2016,8,4,raikkonen,Kimi,Räikkönen,Finnish,81
2016,8,5,ricciardo,Daniel,Ricciardo,Australian,78
2016,8,6,max_verstappen,Max,Verstappen,Dutch,54
2016,8,7,bottas,Valtteri,Bottas,Finnish,52
2016,8,8,perez,Sergio,Pérez,Mexican,39
2016,8,9,massa,Felipe,Massa,Brazilian,38
2016,8,10,kvyat,Daniil,Kvyat,Russian,22
2016,8,11,grosjean,Romain,Grosjean,French,22
2016,8,12,hulkenberg,Nico,Hülkenberg,German,20
2016,8,13,alonso,Fernando,Alonso,Spanish,18
2016,8,14,sainz,Carlos,Sainz,Spanish,18
2016,8,15,kevin_magnussen,Kevin,Magnussen,Danish,6
2016,8,16,button,Jenson,Button,British,5
2016,8,17,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,8,18,gutierrez,Esteban,Gutiérrez,Mexican,0
2016,8,19,jolyon_palmer,Jolyon,Palmer,British,0
2016,8,20,ericsson,Marcus,Ericsson,Swedish,0
2016,8,21,nasr,Felipe,Nasr,Brazilian,0
2016,8,22,wehrlein,Pascal,Wehrlein,German,0
2016,8,23,haryanto,Rio,Haryanto,Indonesian,0
2016,6,1,rosberg,Nico,Rosberg,German,106
2016,6,2,hamilton,Lewis,Hamilton,British,82
2016,6,3,ricciardo,Daniel,Ricciardo,Australian,66
2016,6,4,raikkonen,Kimi,Räikkönen,Finnish,61
2016,6,5,vettel,Sebastian,Vettel,German,60
2016,6,6,max_verstappen,Max,Verstappen,Dutch,38
2016,6,7,massa,Felipe,Massa,Brazilian,37
2016,6,8,bottas,Valtteri,Bottas,Finnish,29
2016,6,9,perez,Sergio,Pérez,Mexican,23
2016,6,10,kvyat,Daniil,Kvyat,Russian,22
2016,6,11,grosjean,Romain,Grosjean,French,22
2016,6,12,alonso,Fernando,Alonso,Spanish,18
2016,6,13,sainz,Carlos,Sainz,Spanish,16
2016,6,14,hulkenberg,Nico,Hülkenberg,German,14
2016,6,15,kevin_magnussen,Kevin,Magnussen,Danish,6
2016,6,16,button,Jenson,Button,British,5
2016,6,17,vandoorne,Stoffel,Vandoorne,Belgian,1
2016,6,18,gutierrez,Esteban,Gutiérrez,Mexican,0
